date,store_id,city,sku_id,product_name,actual_demand,predicted_demand,opening_inventory,received_qty,units_sold,lost_sales,ending_inventory,safety_stock,reorder_point,inventory_position,order_qty,revenue,stockout_flag
2026-05-10,ST001,Chennai,SKU002,Bath Soap 100g,46,48.92,147,120,46,0,101,22.66,169.42,223,0,2530.0,False
2026-05-10,ST001,Chennai,SKU003,Laundry Detergent 1kg,41,37.64,92,0,41,0,51,21.7,134.61,171,0,9020.0,False
2026-05-10,ST001,Chennai,SKU004,Dishwash Liquid 500ml,48,34.56,96,75,48,0,48,18.18,121.85,143,0,6000.0,False
2026-05-10,ST001,Chennai,SKU005,Instant Coffee 100g,26,24.51,74,63,26,0,48,15.95,89.48,116,0,4810.0,False
2026-05-10,ST002,Bengaluru,SKU001,Shampoo 340ml,30,28.75,97,66,30,0,67,14.62,100.86,132,0,9870.0,False
2026-05-10,ST002,Bengaluru,SKU002,Bath Soap 100g,55,53.8,84,0,55,0,29,21.15,182.55,216,0,3025.0,False
2026-05-10,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,58,39.86,137,87,58,0,79,20.79,140.37,169,0,12760.0,False
2026-05-10,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,31,35.16,79,0,31,0,48,19.09,124.57,145,0,3875.0,False
2026-05-10,ST002,Bengaluru,SKU005,Instant Coffee 100g,31,26.2,52,0,31,0,21,16.82,95.4,86,62,5735.0,False
2026-05-10,ST003,Mumbai,SKU001,Shampoo 340ml,27,29.55,70,0,27,0,43,17.75,106.39,99,67,8883.0,False
2026-05-10,ST003,Mumbai,SKU002,Bath Soap 100g,61,61.19,92,0,61,0,31,19.25,202.82,125,201,3019.5,False
2026-05-10,ST003,Mumbai,SKU003,Laundry Detergent 1kg,43,40.51,70,0,43,0,27,21.94,143.48,127,98,9460.0,False
2026-05-10,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,47,42.09,71,0,47,0,24,14.2,140.48,145,0,4993.75,False
2026-05-10,ST003,Mumbai,SKU005,Instant Coffee 100g,30,26.94,86,0,30,0,56,18.64,99.45,124,0,5550.0,False
2026-05-10,ST004,Delhi,SKU001,Shampoo 340ml,28,25.76,66,0,28,0,38,17.43,94.72,142,0,9212.0,False
2026-05-10,ST004,Delhi,SKU002,Bath Soap 100g,42,42.76,120,120,42,0,78,19.87,148.14,199,0,2310.0,False
2026-05-10,ST004,Delhi,SKU003,Laundry Detergent 1kg,35,37.39,113,70,35,0,78,17.01,129.16,158,0,7700.0,False
2026-05-10,ST004,Delhi,SKU004,Dishwash Liquid 500ml,37,30.44,48,0,37,0,11,14.67,105.98,71,96,4625.0,False
2026-05-10,ST004,Delhi,SKU005,Instant Coffee 100g,23,22.44,61,46,23,0,38,12.4,79.72,125,0,4255.0,False
2026-05-10,ST005,Hyderabad,SKU001,Shampoo 340ml,27,22.83,51,0,27,0,24,11.79,80.29,73,53,8883.0,False
2026-05-10,ST005,Hyderabad,SKU002,Bath Soap 100g,34,42.25,110,96,34,0,76,19.4,146.14,194,0,1870.0,False
2026-05-10,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,21,32.63,108,93,21,0,87,21.98,119.86,199,0,4620.0,False
2026-05-10,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,28,28.95,62,0,28,0,34,14.53,101.37,94,66,3500.0,False
2026-05-10,ST005,Hyderabad,SKU005,Instant Coffee 100g,17,22.97,64,0,17,0,47,15.59,84.49,129,0,3145.0,False
2026-05-11,ST001,Chennai,SKU001,Shampoo 340ml,30,23.84,38,0,30,0,8,15.31,86.83,106,0,9870.0,False
2026-05-11,ST001,Chennai,SKU002,Bath Soap 100g,40,45.04,101,0,40,0,61,22.61,157.73,183,0,2200.0,False
2026-05-11,ST001,Chennai,SKU003,Laundry Detergent 1kg,33,32.28,51,0,33,0,18,21.7,118.54,138,0,7260.0,False
2026-05-11,ST001,Chennai,SKU004,Dishwash Liquid 500ml,31,29.27,48,0,31,0,17,20.17,107.97,112,0,3875.0,False
2026-05-11,ST001,Chennai,SKU005,Instant Coffee 100g,20,30.33,116,68,20,0,96,15.85,106.85,96,72,2960.0,False
2026-05-11,ST002,Bengaluru,SKU001,Shampoo 340ml,27,25.24,67,0,27,0,40,14.36,90.07,105,0,8883.0,False
2026-05-11,ST002,Bengaluru,SKU002,Bath Soap 100g,51,46.71,29,0,29,22,0,21.43,161.57,187,0,1595.0,True
2026-05-11,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,38,35.34,79,0,38,0,41,24.12,130.15,131,0,8360.0,False
2026-05-11,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,27,30.06,145,97,27,0,118,17.03,107.2,118,0,3375.0,False
2026-05-11,ST002,Bengaluru,SKU005,Instant Coffee 100g,19,23.15,86,65,19,0,67,16.58,86.03,129,0,3515.0,False
2026-05-11,ST003,Mumbai,SKU001,Shampoo 340ml,36,28.96,99,56,36,0,63,16.58,103.45,130,0,10659.6,False
2026-05-11,ST003,Mumbai,SKU002,Bath Soap 100g,54,48.98,125,94,54,0,71,20.22,167.16,272,0,2970.0,False
2026-05-11,ST003,Mumbai,SKU003,Laundry Detergent 1kg,37,35.44,127,100,37,0,90,21.94,128.27,188,0,8140.0,False
2026-05-11,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,39,32.33,24,0,24,15,0,15.48,112.46,121,0,3000.0,True
2026-05-11,ST003,Mumbai,SKU005,Instant Coffee 100g,23,23.99,56,0,23,0,33,17.75,89.73,101,0,4255.0,False
2026-05-11,ST004,Delhi,SKU001,Shampoo 340ml,24,22.08,38,0,24,0,14,17.14,83.39,118,0,7896.0,False
2026-05-11,ST004,Delhi,SKU002,Bath Soap 100g,35,39.48,78,0,35,0,43,19.77,138.21,164,0,1925.0,False
2026-05-11,ST004,Delhi,SKU003,Laundry Detergent 1kg,28,29.95,78,0,28,0,50,17.01,106.86,130,0,6160.0,False
2026-05-11,ST004,Delhi,SKU004,Dishwash Liquid 500ml,29,30.09,71,60,29,0,42,14.98,105.24,138,0,3262.5,False
2026-05-11,ST004,Delhi,SKU005,Instant Coffee 100g,22,21.44,38,0,22,0,16,12.36,76.67,103,0,4070.0,False
2026-05-11,ST005,Hyderabad,SKU001,Shampoo 340ml,20,20.45,73,49,20,0,53,12.23,73.59,106,0,6580.0,False
2026-05-11,ST005,Hyderabad,SKU002,Bath Soap 100g,43,35.59,76,0,43,0,33,19.4,126.17,151,0,2365.0,False
2026-05-11,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,34,30.51,87,0,34,0,53,22.67,114.2,165,0,7480.0,False
2026-05-11,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,21,26.02,94,60,21,0,73,14.39,92.44,139,0,2625.0,False
2026-05-11,ST005,Hyderabad,SKU005,Instant Coffee 100g,11,19.54,47,0,11,0,36,14.2,72.84,118,0,2035.0,False
2026-05-12,ST001,Chennai,SKU001,Shampoo 340ml,20,24.05,106,98,20,0,86,15.09,87.25,86,50,6580.0,False
2026-05-12,ST001,Chennai,SKU002,Bath Soap 100g,44,41.55,183,122,44,0,139,22.58,147.23,139,92,2420.0,False
2026-05-12,ST001,Chennai,SKU003,Laundry Detergent 1kg,28,32.13,138,120,28,0,110,21.24,117.62,110,72,6160.0,False
2026-05-12,ST001,Chennai,SKU004,Dishwash Liquid 500ml,33,28.88,112,95,33,0,79,19.96,106.61,79,86,4125.0,False
2026-05-12,ST001,Chennai,SKU005,Instant Coffee 100g,21,28.23,96,0,21,0,75,15.85,100.53,147,0,3302.25,False
2026-05-12,ST002,Bengaluru,SKU001,Shampoo 340ml,13,25.0,105,65,13,0,92,14.0,88.99,92,0,4277.0,False
2026-05-12,ST002,Bengaluru,SKU002,Bath Soap 100g,43,46.76,187,187,43,0,144,21.38,161.67,144,112,2365.0,False
2026-05-12,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,37,31.77,131,90,37,0,94,24.04,119.36,94,89,8140.0,False
2026-05-12,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,28,29.73,118,0,28,0,90,16.6,105.79,90,76,3500.0,False
2026-05-12,ST002,Bengaluru,SKU005,Instant Coffee 100g,22,22.89,67,0,22,0,45,16.85,85.51,107,0,4070.0,False
2026-05-12,ST003,Mumbai,SKU001,Shampoo 340ml,18,25.8,63,0,18,0,45,17.13,94.54,112,0,5922.0,False
2026-05-12,ST003,Mumbai,SKU002,Bath Soap 100g,54,62.23,71,0,54,0,17,20.24,206.92,218,0,2376.0,False
2026-05-12,ST003,Mumbai,SKU003,Laundry Detergent 1kg,38,36.5,90,0,38,0,52,21.52,131.03,150,0,8360.0,False
2026-05-12,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,33,32.73,121,121,33,0,88,15.19,113.39,88,91,3918.75,False
2026-05-12,ST003,Mumbai,SKU005,Instant Coffee 100g,29,24.11,101,68,29,0,72,16.58,88.91,72,66,5365.0,False
2026-05-12,ST004,Delhi,SKU001,Shampoo 340ml,26,22.16,118,104,26,0,92,16.96,83.43,92,0,8554.0,False
2026-05-12,ST004,Delhi,SKU002,Bath Soap 100g,42,38.82,164,121,42,0,122,20.1,136.55,122,93,2310.0,False
2026-05-12,ST004,Delhi,SKU003,Laundry Detergent 1kg,31,30.4,130,80,31,0,99,17.01,108.2,99,70,6820.0,False
2026-05-12,ST004,Delhi,SKU004,Dishwash Liquid 500ml,18,26.24,42,0,18,0,24,14.96,93.68,120,0,2250.0,False
2026-05-12,ST004,Delhi,SKU005,Instant Coffee 100g,16,20.11,103,87,16,0,87,12.21,72.53,87,0,2960.0,False
2026-05-12,ST005,Hyderabad,SKU001,Shampoo 340ml,16,21.56,53,0,16,0,37,12.03,76.72,90,0,5264.0,False
2026-05-12,ST005,Hyderabad,SKU002,Bath Soap 100g,47,39.59,151,118,47,0,104,19.56,138.33,104,114,2585.0,False
2026-05-12,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,29,30.06,165,112,29,0,136,22.64,112.84,136,0,6380.0,False
2026-05-12,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,30,25.59,73,0,30,0,43,14.85,91.61,109,0,3750.0,False
2026-05-12,ST005,Hyderabad,SKU005,Instant Coffee 100g,21,17.07,118,82,21,0,97,14.7,65.9,97,0,3885.0,False
2026-05-13,ST001,Chennai,SKU001,Shampoo 340ml,31,23.47,86,0,31,0,55,15.47,85.88,105,0,10199.0,False
2026-05-13,ST001,Chennai,SKU002,Bath Soap 100g,53,41.2,139,0,53,0,86,22.53,146.12,178,0,2915.0,False
2026-05-13,ST001,Chennai,SKU003,Laundry Detergent 1kg,32,32.51,110,0,32,0,78,21.44,118.96,150,0,7040.0,False
2026-05-13,ST001,Chennai,SKU004,Dishwash Liquid 500ml,37,29.82,79,0,37,0,42,19.94,109.41,128,0,4625.0,False
2026-05-13,ST001,Chennai,SKU005,Instant Coffee 100g,26,22.32,75,0,26,0,49,15.8,82.75,121,0,4810.0,False
2026-05-13,ST002,Bengaluru,SKU001,Shampoo 340ml,23,25.6,92,0,23,0,69,16.15,92.96,69,76,7567.0,False
2026-05-13,ST002,Bengaluru,SKU002,Bath Soap 100g,46,43.77,144,0,46,0,98,21.22,152.53,210,0,2530.0,False
2026-05-13,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,31,33.83,94,0,31,0,63,24.04,125.53,152,0,6820.0,False
2026-05-13,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,32,30.8,90,0,32,0,58,16.67,109.07,134,0,4000.0,False
2026-05-13,ST002,Bengaluru,SKU005,Instant Coffee 100g,20,22.12,107,62,20,0,87,16.85,83.2,87,0,3700.0,False
2026-05-13,ST003,Mumbai,SKU001,Shampoo 340ml,29,25.65,112,67,29,0,83,17.91,94.86,83,64,9541.0,False
2026-05-13,ST003,Mumbai,SKU002,Bath Soap 100g,37,46.15,218,201,37,0,181,20.35,158.8,181,0,2035.0,False
2026-05-13,ST003,Mumbai,SKU003,Laundry Detergent 1kg,44,36.38,150,98,44,0,106,21.25,130.38,106,98,9680.0,False
2026-05-13,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,46,30.8,88,0,46,0,42,15.19,107.57,133,0,5750.0,False
2026-05-13,ST003,Mumbai,SKU005,Instant Coffee 100g,31,28.89,72,0,31,0,41,16.06,102.73,107,0,5161.5,False
2026-05-13,ST004,Delhi,SKU001,Shampoo 340ml,21,22.06,92,0,21,0,71,16.99,83.16,71,57,6909.0,False
2026-05-13,ST004,Delhi,SKU002,Bath Soap 100g,29,38.24,122,0,29,0,93,20.05,134.77,186,0,1595.0,False
2026-05-13,ST004,Delhi,SKU003,Laundry Detergent 1kg,35,31.71,99,0,35,0,64,16.89,112.02,134,0,7700.0,False
2026-05-13,ST004,Delhi,SKU004,Dishwash Liquid 500ml,16,24.97,120,96,16,0,104,15.81,90.73,104,0,2000.0,False
2026-05-13,ST004,Delhi,SKU005,Instant Coffee 100g,21,19.73,87,0,21,0,66,12.57,71.76,66,46,3885.0,False
2026-05-13,ST005,Hyderabad,SKU001,Shampoo 340ml,21,20.94,90,53,21,0,69,12.24,75.07,69,48,6909.0,False
2026-05-13,ST005,Hyderabad,SKU002,Bath Soap 100g,31,36.06,104,0,31,0,73,19.79,127.99,187,0,1705.0,False
2026-05-13,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,24,29.48,136,0,24,0,112,22.71,111.15,112,0,5280.0,False
2026-05-13,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,19,25.97,109,66,19,0,90,14.9,92.81,90,55,2375.0,False
2026-05-13,ST005,Hyderabad,SKU005,Instant Coffee 100g,14,18.08,97,0,14,0,83,14.71,68.93,83,0,2590.0,False
2026-05-14,ST001,Chennai,SKU001,Shampoo 340ml,18,23.7,55,0,18,0,37,15.65,86.74,87,0,5922.0,False
2026-05-14,ST001,Chennai,SKU002,Bath Soap 100g,41,43.46,86,0,41,0,45,22.65,153.03,137,103,2255.0,False
2026-05-14,ST001,Chennai,SKU003,Laundry Detergent 1kg,26,31.87,78,0,26,0,52,21.41,117.03,124,0,5720.0,False
2026-05-14,ST001,Chennai,SKU004,Dishwash Liquid 500ml,33,29.7,42,0,33,0,9,20.08,109.17,95,74,4125.0,False
2026-05-14,ST001,Chennai,SKU005,Instant Coffee 100g,23,20.92,121,72,23,0,98,15.29,78.06,98,0,4255.0,False
2026-05-14,ST002,Bengaluru,SKU001,Shampoo 340ml,30,25.58,69,0,30,0,39,16.06,92.79,115,0,9870.0,False
2026-05-14,ST002,Bengaluru,SKU002,Bath Soap 100g,58,44.98,98,0,58,0,40,20.83,155.76,152,94,3190.0,False
2026-05-14,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,35,37.32,63,0,35,0,28,24.2,136.17,117,94,7700.0,False
2026-05-14,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,32,37.96,58,0,32,0,26,16.65,130.52,102,105,3600.0,False
2026-05-14,ST002,Bengaluru,SKU005,Instant Coffee 100g,17,22.49,87,0,17,0,70,16.47,83.93,70,59,3145.0,False
2026-05-14,ST003,Mumbai,SKU001,Shampoo 340ml,31,26.44,83,0,31,0,52,17.93,97.26,116,0,10199.0,False
2026-05-14,ST003,Mumbai,SKU002,Bath Soap 100g,57,56.78,181,0,57,0,124,21.53,191.86,124,182,2664.75,False
2026-05-14,ST003,Mumbai,SKU003,Laundry Detergent 1kg,36,40.22,106,0,36,0,70,21.5,142.15,168,0,7128.0,False
2026-05-14,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,25,31.99,42,0,25,0,17,15.78,111.73,108,68,3125.0,False
2026-05-14,ST003,Mumbai,SKU005,Instant Coffee 100g,16,24.01,41,0,16,0,25,15.17,87.2,91,0,2960.0,False
2026-05-14,ST004,Delhi,SKU001,Shampoo 340ml,20,23.63,71,0,20,0,51,16.86,87.76,108,0,6580.0,False
2026-05-14,ST004,Delhi,SKU002,Bath Soap 100g,38,38.73,93,0,38,0,55,21.07,137.26,148,0,2090.0,False
2026-05-14,ST004,Delhi,SKU003,Laundry Detergent 1kg,31,34.09,64,0,31,0,33,16.49,118.76,103,84,6479.0,False
2026-05-14,ST004,Delhi,SKU004,Dishwash Liquid 500ml,28,35.36,104,0,28,0,76,16.84,122.91,76,118,2800.0,False
2026-05-14,ST004,Delhi,SKU005,Instant Coffee 100g,18,19.89,66,0,18,0,48,12.31,71.97,94,0,3330.0,False
2026-05-14,ST005,Hyderabad,SKU001,Shampoo 340ml,17,20.15,69,0,17,0,52,12.2,72.64,100,0,5593.0,False
2026-05-14,ST005,Hyderabad,SKU002,Bath Soap 100g,30,35.72,73,0,30,0,43,20.12,127.28,157,0,1650.0,False
2026-05-14,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,33,33.02,112,0,33,0,79,23.15,122.21,79,110,7260.0,False
2026-05-14,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,30,25.32,90,0,30,0,60,15.43,91.39,115,0,3750.0,False
2026-05-14,ST005,Hyderabad,SKU005,Instant Coffee 100g,25,17.47,83,0,25,0,58,13.97,66.39,58,44,4625.0,False
2026-05-15,ST001,Chennai,SKU001,Shampoo 340ml,18,24.47,87,50,18,0,69,16.19,89.59,69,70,5922.0,False
2026-05-15,ST001,Chennai,SKU002,Bath Soap 100g,49,42.49,137,92,49,0,88,21.58,149.03,191,0,2695.0,False
2026-05-15,ST001,Chennai,SKU003,Laundry Detergent 1kg,38,32.78,124,72,38,0,86,21.78,120.12,86,100,8360.0,False
2026-05-15,ST001,Chennai,SKU004,Dishwash Liquid 500ml,28,29.18,95,86,28,0,67,19.55,107.08,141,0,3500.0,False
2026-05-15,ST001,Chennai,SKU005,Instant Coffee 100g,15,21.18,98,0,15,0,83,15.29,78.82,83,0,2775.0,False
2026-05-15,ST002,Bengaluru,SKU001,Shampoo 340ml,20,26.67,39,0,20,0,19,15.83,95.84,95,55,6580.0,False
2026-05-15,ST002,Bengaluru,SKU002,Bath Soap 100g,51,44.98,152,112,51,0,101,21.71,156.65,195,0,2805.0,False
2026-05-15,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,33,36.71,117,89,33,0,84,23.68,133.81,178,0,7260.0,False
2026-05-15,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,48,38.22,102,76,48,0,54,16.32,130.98,159,0,4800.0,False
2026-05-15,ST002,Bengaluru,SKU005,Instant Coffee 100g,34,21.61,70,0,34,0,36,16.96,81.78,95,0,6290.0,False
2026-05-15,ST003,Mumbai,SKU001,Shampoo 340ml,37,35.08,52,0,37,0,15,18.01,123.25,79,115,10347.05,False
2026-05-15,ST003,Mumbai,SKU002,Bath Soap 100g,53,45.53,124,0,53,0,71,21.7,158.28,253,0,2915.0,False
2026-05-15,ST003,Mumbai,SKU003,Laundry Detergent 1kg,35,35.99,70,0,35,0,35,21.09,129.06,133,0,7700.0,False
2026-05-15,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,28,30.09,108,91,28,0,80,16.38,106.65,148,0,3500.0,False
2026-05-15,ST003,Mumbai,SKU005,Instant Coffee 100g,25,24.12,91,66,25,0,66,16.42,88.77,66,72,4625.0,False
2026-05-15,ST004,Delhi,SKU001,Shampoo 340ml,17,22.12,51,0,17,0,34,16.7,83.05,91,0,5593.0,False
2026-05-15,ST004,Delhi,SKU002,Bath Soap 100g,43,35.73,148,93,43,0,105,21.05,128.24,105,95,2365.0,False
2026-05-15,ST004,Delhi,SKU003,Laundry Detergent 1kg,29,30.29,103,70,29,0,74,16.52,107.37,158,0,6380.0,False
2026-05-15,ST004,Delhi,SKU004,Dishwash Liquid 500ml,25,26.77,76,0,25,0,51,16.15,96.47,169,0,3125.0,False
2026-05-15,ST004,Delhi,SKU005,Instant Coffee 100g,22,27.86,48,0,22,0,26,12.42,96.0,72,80,3256.0,False
2026-05-15,ST005,Hyderabad,SKU001,Shampoo 340ml,21,19.79,52,0,21,0,31,12.38,71.75,79,0,6909.0,False
2026-05-15,ST005,Hyderabad,SKU002,Bath Soap 100g,48,45.41,157,114,48,0,109,20.62,156.85,109,139,2244.0,False
2026-05-15,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,33,29.63,79,0,33,0,46,21.38,110.28,156,0,7260.0,False
2026-05-15,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,28,25.65,60,0,28,0,32,13.85,90.79,87,56,3500.0,False
2026-05-15,ST005,Hyderabad,SKU005,Instant Coffee 100g,19,17.72,58,0,19,0,39,14.24,67.41,83,0,3515.0,False
2026-05-16,ST001,Chennai,SKU001,Shampoo 340ml,34,28.45,69,0,34,0,35,15.85,101.21,105,0,11186.0,False
2026-05-16,ST001,Chennai,SKU002,Bath Soap 100g,52,48.77,88,0,52,0,36,21.42,167.74,139,127,2860.0,False
2026-05-16,ST001,Chennai,SKU003,Laundry Detergent 1kg,52,37.7,86,0,52,0,34,21.78,134.89,134,77,11440.0,False
2026-05-16,ST001,Chennai,SKU004,Dishwash Liquid 500ml,28,35.01,67,0,28,0,39,19.69,124.72,113,82,3500.0,False
2026-05-16,ST001,Chennai,SKU005,Instant Coffee 100g,34,25.01,83,0,34,0,49,15.71,90.75,49,92,6290.0,False
2026-05-16,ST002,Bengaluru,SKU001,Shampoo 340ml,32,28.94,95,76,32,0,63,16.15,102.98,118,0,10528.0,False
2026-05-16,ST002,Bengaluru,SKU002,Bath Soap 100g,52,53.59,101,0,52,0,49,21.72,182.48,143,147,2860.0,False
2026-05-16,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,38,41.67,84,0,38,0,46,23.05,148.05,140,92,8360.0,False
2026-05-16,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,30,35.14,54,0,30,0,24,18.77,124.2,129,0,3750.0,False
2026-05-16,ST002,Bengaluru,SKU005,Instant Coffee 100g,24,26.72,36,0,24,0,12,17.61,97.77,71,81,4440.0,False
2026-05-16,ST003,Mumbai,SKU001,Shampoo 340ml,35,29.7,79,64,35,0,44,18.19,107.31,159,0,11515.0,False
2026-05-16,ST003,Mumbai,SKU002,Bath Soap 100g,47,52.56,71,0,47,0,24,21.77,179.44,206,0,2585.0,False
2026-05-16,ST003,Mumbai,SKU003,Laundry Detergent 1kg,60,54.67,133,98,60,0,73,20.56,184.56,73,221,11220.0,False
2026-05-16,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,27,35.95,80,0,27,0,53,16.46,124.32,121,76,3375.0,False
2026-05-16,ST003,Mumbai,SKU005,Instant Coffee 100g,17,27.91,66,0,17,0,49,16.45,100.17,121,0,3145.0,False
2026-05-16,ST004,Delhi,SKU001,Shampoo 340ml,28,26.23,91,57,28,0,63,16.96,95.67,63,86,9212.0,False
2026-05-16,ST004,Delhi,SKU002,Bath Soap 100g,36,44.44,105,0,36,0,69,20.75,154.06,164,0,1980.0,False
2026-05-16,ST004,Delhi,SKU003,Laundry Detergent 1kg,36,32.37,74,0,36,0,38,16.58,113.69,122,0,7920.0,False
2026-05-16,ST004,Delhi,SKU004,Dishwash Liquid 500ml,24,31.15,51,0,24,0,27,15.94,109.4,145,0,3000.0,False
2026-05-16,ST004,Delhi,SKU005,Instant Coffee 100g,33,21.55,72,46,33,0,39,12.41,77.07,119,0,6105.0,False
2026-05-16,ST005,Hyderabad,SKU001,Shampoo 340ml,24,23.92,79,48,24,0,55,12.18,83.95,55,77,7896.0,False
2026-05-16,ST005,Hyderabad,SKU002,Bath Soap 100g,31,42.04,109,0,31,0,78,20.5,146.6,217,0,1705.0,False
2026-05-16,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,39,34.71,46,0,39,0,7,20.73,124.88,117,78,8580.0,False
2026-05-16,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,28,29.18,87,55,28,0,59,12.95,100.5,115,0,3500.0,False
2026-05-16,ST005,Hyderabad,SKU005,Instant Coffee 100g,27,21.77,39,0,27,0,12,14.23,79.55,56,68,4995.0,False
2026-05-17,ST001,Chennai,SKU001,Shampoo 340ml,31,33.1,35,0,31,0,4,15.06,114.37,74,107,8669.15,False
2026-05-17,ST001,Chennai,SKU002,Bath Soap 100g,56,47.33,139,103,56,0,83,21.79,163.78,210,0,3080.0,False
2026-05-17,ST001,Chennai,SKU003,Laundry Detergent 1kg,35,35.49,34,0,34,1,0,23.52,129.99,177,0,7480.0,True
2026-05-17,ST001,Chennai,SKU004,Dishwash Liquid 500ml,35,34.19,113,74,35,0,78,19.21,121.79,160,0,4375.0,False
2026-05-17,ST001,Chennai,SKU005,Instant Coffee 100g,30,27.27,49,0,30,0,19,16.44,98.24,111,0,5550.0,False
2026-05-17,ST002,Bengaluru,SKU001,Shampoo 340ml,23,29.04,63,0,23,0,40,16.05,103.18,95,67,7567.0,False
2026-05-17,ST002,Bengaluru,SKU002,Bath Soap 100g,50,51.73,143,94,50,0,93,21.04,176.22,240,0,2750.0,False
2026-05-17,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,33,40.02,140,94,33,0,107,23.05,143.12,199,0,7260.0,False
2026-05-17,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,25,34.59,129,105,25,0,104,18.3,122.07,104,88,3125.0,False
2026-05-17,ST002,Bengaluru,SKU005,Instant Coffee 100g,27,25.48,71,59,27,0,44,17.5,93.95,125,0,4995.0,False
2026-05-17,ST003,Mumbai,SKU001,Shampoo 340ml,33,29.39,44,0,33,0,11,18.3,106.46,126,0,10857.0,False
2026-05-17,ST003,Mumbai,SKU002,Bath Soap 100g,56,51.25,206,182,56,0,150,21.77,175.52,150,129,3080.0,False
2026-05-17,ST003,Mumbai,SKU003,Laundry Detergent 1kg,40,41.63,73,0,40,0,33,23.68,148.58,254,0,8800.0,False
2026-05-17,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,33,33.8,121,68,33,0,88,16.76,118.17,164,0,4125.0,False
2026-05-17,ST003,Mumbai,SKU005,Instant Coffee 100g,30,27.32,49,0,30,0,19,16.93,98.89,91,63,5550.0,False
2026-05-17,ST004,Delhi,SKU001,Shampoo 340ml,28,24.81,63,0,28,0,35,16.3,90.73,121,0,9212.0,False
2026-05-17,ST004,Delhi,SKU002,Bath Soap 100g,48,45.01,69,0,48,0,21,20.92,155.95,116,130,2640.0,False
2026-05-17,ST004,Delhi,SKU003,Laundry Detergent 1kg,33,34.6,122,84,33,0,89,16.21,120.0,89,101,7260.0,False
2026-05-17,ST004,Delhi,SKU004,Dishwash Liquid 500ml,30,31.08,145,118,30,0,115,15.57,108.82,115,0,3750.0,False
2026-05-17,ST004,Delhi,SKU005,Instant Coffee 100g,28,22.74,39,0,28,0,11,13.63,81.84,91,0,5180.0,False
2026-05-17,ST005,Hyderabad,SKU001,Shampoo 340ml,22,23.6,55,0,22,0,33,12.28,83.07,110,0,7238.0,False
2026-05-17,ST005,Hyderabad,SKU002,Bath Soap 100g,42,40.95,78,0,42,0,36,20.88,143.73,175,0,2310.0,False
2026-05-17,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,39,32.5,117,110,39,0,78,20.84,118.33,156,0,8580.0,False
2026-05-17,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,25,27.6,59,0,25,0,34,12.65,95.44,90,61,3125.0,False
2026-05-17,ST005,Hyderabad,SKU005,Instant Coffee 100g,18,22.03,56,44,18,0,38,14.91,81.0,106,0,3330.0,False
2026-05-18,ST001,Chennai,SKU001,Shampoo 340ml,32,25.23,74,70,32,0,42,15.16,90.86,149,0,10001.6,False
2026-05-18,ST001,Chennai,SKU002,Bath Soap 100g,50,43.96,83,0,50,0,33,22.07,153.95,160,0,2750.0,False
2026-05-18,ST001,Chennai,SKU003,Laundry Detergent 1kg,28,33.16,100,100,28,0,72,23.0,122.49,149,0,6160.0,False
