date,store_id,city,sku_id,product_name,actual_demand,predicted_demand,received_qty,opening_inventory,units_sold,lost_sales,ending_inventory,safety_stock,reorder_point,inventory_position,order_qty,optimized_revenue,stockout_flag
2026-05-10,ST001,Chennai,SKU002,Bath Soap 100g,46,48.92,0,272,46,0,226,22.66,169.42,226,0,2530.0,False
2026-05-10,ST001,Chennai,SKU003,Laundry Detergent 1kg,41,37.64,0,190,41,0,149,21.7,134.61,149,0,9020.0,False
2026-05-10,ST001,Chennai,SKU004,Dishwash Liquid 500ml,48,34.56,0,202,48,0,154,18.18,121.85,154,0,6000.0,False
2026-05-10,ST001,Chennai,SKU005,Instant Coffee 100g,26,24.51,0,130,26,0,104,15.95,89.48,104,0,4810.0,False
2026-05-10,ST002,Bengaluru,SKU001,Shampoo 340ml,30,28.75,0,181,30,0,151,14.62,100.86,151,0,9870.0,False
2026-05-10,ST002,Bengaluru,SKU002,Bath Soap 100g,55,53.8,0,236,55,0,181,21.15,182.55,181,379,3025.0,False
2026-05-10,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,58,39.86,0,128,58,0,70,20.79,140.37,374,0,12760.0,False
2026-05-10,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,31,35.16,0,187,31,0,156,19.09,124.57,156,0,3875.0,False
2026-05-10,ST002,Bengaluru,SKU005,Instant Coffee 100g,31,26.2,0,127,31,0,96,16.82,95.4,96,0,5735.0,False
2026-05-10,ST003,Mumbai,SKU001,Shampoo 340ml,27,29.55,0,149,27,0,122,17.75,106.39,122,0,8883.0,False
2026-05-10,ST003,Mumbai,SKU002,Bath Soap 100g,61,61.19,0,229,61,0,168,19.25,202.82,168,464,3019.5,False
2026-05-10,ST003,Mumbai,SKU003,Laundry Detergent 1kg,43,40.51,0,324,43,0,281,21.94,143.48,281,0,9460.0,False
2026-05-10,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,47,42.09,0,186,47,0,139,14.2,140.48,139,297,4993.75,False
2026-05-10,ST003,Mumbai,SKU005,Instant Coffee 100g,30,26.94,0,164,30,0,134,18.64,99.45,134,0,5550.0,False
2026-05-10,ST004,Delhi,SKU001,Shampoo 340ml,28,25.76,0,122,28,0,94,17.43,94.72,94,182,9212.0,False
2026-05-10,ST004,Delhi,SKU002,Bath Soap 100g,42,42.76,0,207,42,0,165,19.87,148.14,165,0,2310.0,False
2026-05-10,ST004,Delhi,SKU003,Laundry Detergent 1kg,35,37.39,0,224,35,0,189,17.01,129.16,189,0,7700.0,False
2026-05-10,ST004,Delhi,SKU004,Dishwash Liquid 500ml,37,30.44,0,138,37,0,101,14.67,105.98,101,219,4625.0,False
2026-05-10,ST004,Delhi,SKU005,Instant Coffee 100g,23,22.44,0,125,23,0,102,12.4,79.72,102,0,4255.0,False
2026-05-10,ST005,Hyderabad,SKU001,Shampoo 340ml,27,22.83,0,122,27,0,95,11.79,80.29,95,0,8883.0,False
2026-05-10,ST005,Hyderabad,SKU002,Bath Soap 100g,34,42.25,0,216,34,0,182,19.4,146.14,182,0,1870.0,False
2026-05-10,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,21,32.63,0,182,21,0,161,21.98,119.86,161,0,4620.0,False
2026-05-10,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,28,28.95,0,151,28,0,123,14.53,101.37,123,0,3500.0,False
2026-05-10,ST005,Hyderabad,SKU005,Instant Coffee 100g,17,22.97,0,131,17,0,114,15.59,84.49,114,0,3145.0,False
2026-05-11,ST001,Chennai,SKU001,Shampoo 340ml,30,23.84,0,114,30,0,84,15.31,86.83,84,170,9870.0,False
2026-05-11,ST001,Chennai,SKU002,Bath Soap 100g,40,45.04,0,226,40,0,186,22.61,157.73,186,0,2200.0,False
2026-05-11,ST001,Chennai,SKU003,Laundry Detergent 1kg,33,32.28,0,149,33,0,116,21.7,118.54,116,229,7260.0,False
2026-05-11,ST001,Chennai,SKU004,Dishwash Liquid 500ml,31,29.27,0,154,31,0,123,20.17,107.97,123,0,3875.0,False
2026-05-11,ST001,Chennai,SKU005,Instant Coffee 100g,20,30.33,0,104,20,0,84,15.85,106.85,84,236,2960.0,False
2026-05-11,ST002,Bengaluru,SKU001,Shampoo 340ml,27,25.24,0,151,27,0,124,14.36,90.07,124,0,8883.0,False
2026-05-11,ST002,Bengaluru,SKU002,Bath Soap 100g,51,46.71,0,181,51,0,130,21.43,161.57,509,0,2805.0,False
2026-05-11,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,38,35.34,0,70,38,0,32,24.12,130.15,336,0,8360.0,False
2026-05-11,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,27,30.06,0,156,27,0,129,17.03,107.2,129,0,3375.0,False
2026-05-11,ST002,Bengaluru,SKU005,Instant Coffee 100g,19,23.15,0,96,19,0,77,16.58,86.03,77,172,3515.0,False
2026-05-11,ST003,Mumbai,SKU001,Shampoo 340ml,36,28.96,0,122,36,0,86,16.58,103.45,86,221,10659.6,False
2026-05-11,ST003,Mumbai,SKU002,Bath Soap 100g,54,48.98,0,168,54,0,114,20.22,167.16,578,0,2970.0,False
2026-05-11,ST003,Mumbai,SKU003,Laundry Detergent 1kg,37,35.44,0,281,37,0,244,21.94,128.27,244,0,8140.0,False
2026-05-11,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,39,32.33,0,139,39,0,100,15.48,112.46,397,0,4875.0,False
2026-05-11,ST003,Mumbai,SKU005,Instant Coffee 100g,23,23.99,0,134,23,0,111,17.75,89.73,111,0,4255.0,False
2026-05-11,ST004,Delhi,SKU001,Shampoo 340ml,24,22.08,0,94,24,0,70,17.14,83.39,252,0,7896.0,False
2026-05-11,ST004,Delhi,SKU002,Bath Soap 100g,35,39.48,0,165,35,0,130,19.77,138.21,130,285,1925.0,False
2026-05-11,ST004,Delhi,SKU003,Laundry Detergent 1kg,28,29.95,0,189,28,0,161,17.01,106.86,161,0,6160.0,False
2026-05-11,ST004,Delhi,SKU004,Dishwash Liquid 500ml,29,30.09,0,101,29,0,72,14.98,105.24,291,0,3262.5,False
2026-05-11,ST004,Delhi,SKU005,Instant Coffee 100g,22,21.44,0,102,22,0,80,12.36,76.67,80,0,4070.0,False
2026-05-11,ST005,Hyderabad,SKU001,Shampoo 340ml,20,20.45,0,95,20,0,75,12.23,73.59,75,0,6580.0,False
2026-05-11,ST005,Hyderabad,SKU002,Bath Soap 100g,43,35.59,0,182,43,0,139,19.4,126.17,139,0,2365.0,False
2026-05-11,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,34,30.51,0,161,34,0,127,22.67,114.2,127,0,7480.0,False
2026-05-11,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,21,26.02,0,123,21,0,102,14.39,92.44,102,0,2625.0,False
2026-05-11,ST005,Hyderabad,SKU005,Instant Coffee 100g,11,19.54,0,114,11,0,103,14.2,72.84,103,0,2035.0,False
2026-05-12,ST001,Chennai,SKU001,Shampoo 340ml,20,24.05,0,84,20,0,64,15.09,87.25,234,0,6580.0,False
2026-05-12,ST001,Chennai,SKU002,Bath Soap 100g,44,41.55,0,186,44,0,142,22.58,147.23,142,297,2420.0,False
2026-05-12,ST001,Chennai,SKU003,Laundry Detergent 1kg,28,32.13,0,116,28,0,88,21.24,117.62,317,0,6160.0,False
2026-05-12,ST001,Chennai,SKU004,Dishwash Liquid 500ml,33,28.88,0,123,33,0,90,19.96,106.61,90,219,4125.0,False
2026-05-12,ST001,Chennai,SKU005,Instant Coffee 100g,21,28.23,0,84,21,0,63,15.85,100.53,299,0,3302.25,False
2026-05-12,ST002,Bengaluru,SKU001,Shampoo 340ml,13,25.0,0,124,13,0,111,14.0,88.99,111,0,4277.0,False
2026-05-12,ST002,Bengaluru,SKU002,Bath Soap 100g,43,46.76,0,130,43,0,87,21.38,161.67,466,0,2365.0,False
2026-05-12,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,37,31.77,304,336,37,0,299,24.04,119.36,299,0,8140.0,False
2026-05-12,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,28,29.73,0,129,28,0,101,16.6,105.79,101,213,3500.0,False
2026-05-12,ST002,Bengaluru,SKU005,Instant Coffee 100g,22,22.89,0,77,22,0,55,16.85,85.51,227,0,4070.0,False
2026-05-12,ST003,Mumbai,SKU001,Shampoo 340ml,18,25.8,0,86,18,0,68,17.13,94.54,289,0,5922.0,False
2026-05-12,ST003,Mumbai,SKU002,Bath Soap 100g,54,62.23,0,114,54,0,60,20.24,206.92,524,0,2376.0,False
2026-05-12,ST003,Mumbai,SKU003,Laundry Detergent 1kg,38,36.5,0,244,38,0,206,21.52,131.03,206,0,8360.0,False
2026-05-12,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,33,32.73,0,100,33,0,67,15.19,113.39,364,0,3918.75,False
2026-05-12,ST003,Mumbai,SKU005,Instant Coffee 100g,29,24.11,0,111,29,0,82,16.58,88.91,82,176,5365.0,False
2026-05-12,ST004,Delhi,SKU001,Shampoo 340ml,26,22.16,0,70,26,0,44,16.96,83.43,226,0,8554.0,False
2026-05-12,ST004,Delhi,SKU002,Bath Soap 100g,42,38.82,0,130,42,0,88,20.1,136.55,373,0,2310.0,False
2026-05-12,ST004,Delhi,SKU003,Laundry Detergent 1kg,31,30.4,0,161,31,0,130,17.01,108.2,130,0,6820.0,False
2026-05-12,ST004,Delhi,SKU004,Dishwash Liquid 500ml,18,26.24,0,72,18,0,54,14.96,93.68,273,0,2250.0,False
2026-05-12,ST004,Delhi,SKU005,Instant Coffee 100g,16,20.11,0,80,16,0,64,12.21,72.53,64,150,2960.0,False
2026-05-12,ST005,Hyderabad,SKU001,Shampoo 340ml,16,21.56,0,75,16,0,59,12.03,76.72,59,169,5264.0,False
2026-05-12,ST005,Hyderabad,SKU002,Bath Soap 100g,47,39.59,0,139,47,0,92,19.56,138.33,92,324,2585.0,False
2026-05-12,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,29,30.06,0,127,29,0,98,22.64,112.84,98,226,6380.0,False
2026-05-12,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,30,25.59,0,102,30,0,72,14.85,91.61,72,199,3750.0,False
2026-05-12,ST005,Hyderabad,SKU005,Instant Coffee 100g,21,17.07,0,103,21,0,82,14.7,65.9,82,0,3885.0,False
2026-05-13,ST001,Chennai,SKU001,Shampoo 340ml,31,23.47,0,64,31,0,33,15.47,85.88,203,0,10199.0,False
2026-05-13,ST001,Chennai,SKU002,Bath Soap 100g,53,41.2,0,142,53,0,89,22.53,146.12,386,0,2915.0,False
2026-05-13,ST001,Chennai,SKU003,Laundry Detergent 1kg,32,32.51,0,88,32,0,56,21.44,118.96,285,0,7040.0,False
2026-05-13,ST001,Chennai,SKU004,Dishwash Liquid 500ml,37,29.82,0,90,37,0,53,19.94,109.41,272,0,4625.0,False
2026-05-13,ST001,Chennai,SKU005,Instant Coffee 100g,26,22.32,0,63,26,0,37,15.8,82.75,273,0,4810.0,False
2026-05-13,ST002,Bengaluru,SKU001,Shampoo 340ml,23,25.6,0,111,23,0,88,16.15,92.96,88,185,7567.0,False
2026-05-13,ST002,Bengaluru,SKU002,Bath Soap 100g,46,43.77,379,466,46,0,420,21.22,152.53,420,0,2530.0,False
2026-05-13,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,31,33.83,0,299,31,0,268,24.04,125.53,268,0,6820.0,False
2026-05-13,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,32,30.8,0,101,32,0,69,16.67,109.07,282,0,4000.0,False
2026-05-13,ST002,Bengaluru,SKU005,Instant Coffee 100g,20,22.12,0,55,20,0,35,16.85,83.2,207,0,3700.0,False
2026-05-13,ST003,Mumbai,SKU001,Shampoo 340ml,29,25.65,0,68,29,0,39,17.91,94.86,260,0,9541.0,False
2026-05-13,ST003,Mumbai,SKU002,Bath Soap 100g,37,46.15,464,524,37,0,487,20.35,158.8,487,0,2035.0,False
2026-05-13,ST003,Mumbai,SKU003,Laundry Detergent 1kg,44,36.38,0,206,44,0,162,21.25,130.38,162,0,9680.0,False
2026-05-13,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,46,30.8,297,364,46,0,318,15.19,107.57,318,0,5750.0,False
2026-05-13,ST003,Mumbai,SKU005,Instant Coffee 100g,31,28.89,0,82,31,0,51,16.06,102.73,227,0,5161.5,False
2026-05-13,ST004,Delhi,SKU001,Shampoo 340ml,21,22.06,182,226,21,0,205,16.99,83.16,205,0,6909.0,False
2026-05-13,ST004,Delhi,SKU002,Bath Soap 100g,29,38.24,0,88,29,0,59,20.05,134.77,344,0,1595.0,False
2026-05-13,ST004,Delhi,SKU003,Laundry Detergent 1kg,35,31.71,0,130,35,0,95,16.89,112.02,95,239,7700.0,False
2026-05-13,ST004,Delhi,SKU004,Dishwash Liquid 500ml,16,24.97,219,273,16,0,257,15.81,90.73,257,0,2000.0,False
2026-05-13,ST004,Delhi,SKU005,Instant Coffee 100g,21,19.73,0,64,21,0,43,12.57,71.76,193,0,3885.0,False
2026-05-13,ST005,Hyderabad,SKU001,Shampoo 340ml,21,20.94,0,59,21,0,38,12.24,75.07,207,0,6909.0,False
2026-05-13,ST005,Hyderabad,SKU002,Bath Soap 100g,31,36.06,0,92,31,0,61,19.79,127.99,385,0,1705.0,False
2026-05-13,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,24,29.48,0,98,24,0,74,22.71,111.15,300,0,5280.0,False
2026-05-13,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,19,25.97,0,72,19,0,53,14.9,92.81,252,0,2375.0,False
2026-05-13,ST005,Hyderabad,SKU005,Instant Coffee 100g,14,18.08,0,82,14,0,68,14.71,68.93,68,128,2590.0,False
2026-05-14,ST001,Chennai,SKU001,Shampoo 340ml,18,23.7,170,203,18,0,185,15.65,86.74,185,0,5922.0,False
2026-05-14,ST001,Chennai,SKU002,Bath Soap 100g,41,43.46,0,89,41,0,48,22.65,153.03,345,0,2255.0,False
2026-05-14,ST001,Chennai,SKU003,Laundry Detergent 1kg,26,31.87,229,285,26,0,259,21.41,117.03,259,0,5720.0,False
2026-05-14,ST001,Chennai,SKU004,Dishwash Liquid 500ml,33,29.7,0,53,33,0,20,20.08,109.17,239,0,4125.0,False
2026-05-14,ST001,Chennai,SKU005,Instant Coffee 100g,23,20.92,236,273,23,0,250,15.29,78.06,250,0,4255.0,False
2026-05-14,ST002,Bengaluru,SKU001,Shampoo 340ml,30,25.58,0,88,30,0,58,16.06,92.79,243,0,9870.0,False
2026-05-14,ST002,Bengaluru,SKU002,Bath Soap 100g,58,44.98,0,420,58,0,362,20.83,155.76,362,0,3190.0,False
2026-05-14,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,35,37.32,0,268,35,0,233,24.2,136.17,233,0,7700.0,False
2026-05-14,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,32,37.96,0,69,32,0,37,16.65,130.52,250,0,3600.0,False
2026-05-14,ST002,Bengaluru,SKU005,Instant Coffee 100g,17,22.49,172,207,17,0,190,16.47,83.93,190,0,3145.0,False
2026-05-14,ST003,Mumbai,SKU001,Shampoo 340ml,31,26.44,221,260,31,0,229,17.93,97.26,229,0,10199.0,False
2026-05-14,ST003,Mumbai,SKU002,Bath Soap 100g,57,56.78,0,487,57,0,430,21.53,191.86,430,0,2664.75,False
2026-05-14,ST003,Mumbai,SKU003,Laundry Detergent 1kg,36,40.22,0,162,36,0,126,21.5,142.15,126,298,7128.0,False
2026-05-14,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,25,31.99,0,318,25,0,293,15.78,111.73,293,0,3125.0,False
2026-05-14,ST003,Mumbai,SKU005,Instant Coffee 100g,16,24.01,0,51,16,0,35,15.17,87.2,211,0,2960.0,False
2026-05-14,ST004,Delhi,SKU001,Shampoo 340ml,20,23.63,0,205,20,0,185,16.86,87.76,185,0,6580.0,False
2026-05-14,ST004,Delhi,SKU002,Bath Soap 100g,38,38.73,285,344,38,0,306,21.07,137.26,306,0,2090.0,False
2026-05-14,ST004,Delhi,SKU003,Laundry Detergent 1kg,31,34.09,0,95,31,0,64,16.49,118.76,303,0,6479.0,False
2026-05-14,ST004,Delhi,SKU004,Dishwash Liquid 500ml,28,35.36,0,257,28,0,229,16.84,122.91,229,0,2800.0,False
2026-05-14,ST004,Delhi,SKU005,Instant Coffee 100g,18,19.89,0,43,18,0,25,12.31,71.97,175,0,3330.0,False
2026-05-14,ST005,Hyderabad,SKU001,Shampoo 340ml,17,20.15,0,38,17,0,21,12.2,72.64,190,0,5593.0,False
2026-05-14,ST005,Hyderabad,SKU002,Bath Soap 100g,30,35.72,0,61,30,0,31,20.12,127.28,355,0,1650.0,False
2026-05-14,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,33,33.02,0,74,33,0,41,23.15,122.21,267,0,7260.0,False
2026-05-14,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,30,25.32,0,53,30,0,23,15.43,91.39,222,0,3750.0,False
2026-05-14,ST005,Hyderabad,SKU005,Instant Coffee 100g,25,17.47,0,68,25,0,43,13.97,66.39,171,0,4625.0,False
2026-05-15,ST001,Chennai,SKU001,Shampoo 340ml,18,24.47,0,185,18,0,167,16.19,89.59,167,0,5922.0,False
2026-05-15,ST001,Chennai,SKU002,Bath Soap 100g,49,42.49,297,345,49,0,296,21.58,149.03,296,0,2695.0,False
2026-05-15,ST001,Chennai,SKU003,Laundry Detergent 1kg,38,32.78,0,259,38,0,221,21.78,120.12,221,0,8360.0,False
2026-05-15,ST001,Chennai,SKU004,Dishwash Liquid 500ml,28,29.18,219,239,28,0,211,19.55,107.08,211,0,3500.0,False
2026-05-15,ST001,Chennai,SKU005,Instant Coffee 100g,15,21.18,0,250,15,0,235,15.29,78.82,235,0,2775.0,False
2026-05-15,ST002,Bengaluru,SKU001,Shampoo 340ml,20,26.67,0,58,20,0,38,15.83,95.84,223,0,6580.0,False
2026-05-15,ST002,Bengaluru,SKU002,Bath Soap 100g,51,44.98,0,362,51,0,311,21.71,156.65,311,0,2805.0,False
2026-05-15,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,33,36.71,0,233,33,0,200,23.68,133.81,200,0,7260.0,False
2026-05-15,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,48,38.22,213,250,48,0,202,16.32,130.98,202,0,4800.0,False
2026-05-15,ST002,Bengaluru,SKU005,Instant Coffee 100g,34,21.61,0,190,34,0,156,16.96,81.78,156,0,6290.0,False
2026-05-15,ST003,Mumbai,SKU001,Shampoo 340ml,37,35.08,0,229,37,0,192,18.01,123.25,192,0,10347.05,False
2026-05-15,ST003,Mumbai,SKU002,Bath Soap 100g,53,45.53,0,430,53,0,377,21.7,158.28,377,0,2915.0,False
2026-05-15,ST003,Mumbai,SKU003,Laundry Detergent 1kg,35,35.99,0,126,35,0,91,21.09,129.06,389,0,7700.0,False
2026-05-15,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,28,30.09,0,293,28,0,265,16.38,106.65,265,0,3500.0,False
2026-05-15,ST003,Mumbai,SKU005,Instant Coffee 100g,25,24.12,176,211,25,0,186,16.42,88.77,186,0,4625.0,False
2026-05-15,ST004,Delhi,SKU001,Shampoo 340ml,17,22.12,0,185,17,0,168,16.7,83.05,168,0,5593.0,False
2026-05-15,ST004,Delhi,SKU002,Bath Soap 100g,43,35.73,0,306,43,0,263,21.05,128.24,263,0,2365.0,False
2026-05-15,ST004,Delhi,SKU003,Laundry Detergent 1kg,29,30.29,0,64,29,0,35,16.52,107.37,274,0,6380.0,False
2026-05-15,ST004,Delhi,SKU004,Dishwash Liquid 500ml,25,26.77,0,229,25,0,204,16.15,96.47,204,0,3125.0,False
2026-05-15,ST004,Delhi,SKU005,Instant Coffee 100g,22,27.86,150,175,22,0,153,12.42,96.0,153,0,3256.0,False
2026-05-15,ST005,Hyderabad,SKU001,Shampoo 340ml,21,19.79,169,190,21,0,169,12.38,71.75,169,0,6909.0,False
2026-05-15,ST005,Hyderabad,SKU002,Bath Soap 100g,48,45.41,324,355,48,0,307,20.62,156.85,307,0,2244.0,False
2026-05-15,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,33,29.63,226,267,33,0,234,21.38,110.28,234,0,7260.0,False
2026-05-15,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,28,25.65,199,222,28,0,194,13.85,90.79,194,0,3500.0,False
2026-05-15,ST005,Hyderabad,SKU005,Instant Coffee 100g,19,17.72,0,43,19,0,24,14.24,67.41,152,0,3515.0,False
2026-05-16,ST001,Chennai,SKU001,Shampoo 340ml,34,28.45,0,167,34,0,133,15.85,101.21,133,0,11186.0,False
2026-05-16,ST001,Chennai,SKU002,Bath Soap 100g,52,48.77,0,296,52,0,244,21.42,167.74,244,0,2860.0,False
2026-05-16,ST001,Chennai,SKU003,Laundry Detergent 1kg,52,37.7,0,221,52,0,169,21.78,134.89,169,0,11440.0,False
2026-05-16,ST001,Chennai,SKU004,Dishwash Liquid 500ml,28,35.01,0,211,28,0,183,19.69,124.72,183,0,3500.0,False
2026-05-16,ST001,Chennai,SKU005,Instant Coffee 100g,34,25.01,0,235,34,0,201,15.71,90.75,201,0,6290.0,False
2026-05-16,ST002,Bengaluru,SKU001,Shampoo 340ml,32,28.94,185,223,32,0,191,16.15,102.98,191,0,10528.0,False
2026-05-16,ST002,Bengaluru,SKU002,Bath Soap 100g,52,53.59,0,311,52,0,259,21.72,182.48,259,0,2860.0,False
2026-05-16,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,38,41.67,0,200,38,0,162,23.05,148.05,162,0,8360.0,False
2026-05-16,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,30,35.14,0,202,30,0,172,18.77,124.2,172,0,3750.0,False
2026-05-16,ST002,Bengaluru,SKU005,Instant Coffee 100g,24,26.72,0,156,24,0,132,17.61,97.77,132,0,4440.0,False
2026-05-16,ST003,Mumbai,SKU001,Shampoo 340ml,35,29.7,0,192,35,0,157,18.19,107.31,157,0,11515.0,False
2026-05-16,ST003,Mumbai,SKU002,Bath Soap 100g,47,52.56,0,377,47,0,330,21.77,179.44,330,0,2585.0,False
2026-05-16,ST003,Mumbai,SKU003,Laundry Detergent 1kg,60,54.67,0,91,60,0,31,20.56,184.56,329,0,11220.0,False
2026-05-16,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,27,35.95,0,265,27,0,238,16.46,124.32,238,0,3375.0,False
2026-05-16,ST003,Mumbai,SKU005,Instant Coffee 100g,17,27.91,0,186,17,0,169,16.45,100.17,169,0,3145.0,False
2026-05-16,ST004,Delhi,SKU001,Shampoo 340ml,28,26.23,0,168,28,0,140,16.96,95.67,140,0,9212.0,False
2026-05-16,ST004,Delhi,SKU002,Bath Soap 100g,36,44.44,0,263,36,0,227,20.75,154.06,227,0,1980.0,False
2026-05-16,ST004,Delhi,SKU003,Laundry Detergent 1kg,36,32.37,239,274,36,0,238,16.58,113.69,238,0,7920.0,False
2026-05-16,ST004,Delhi,SKU004,Dishwash Liquid 500ml,24,31.15,0,204,24,0,180,15.94,109.4,180,0,3000.0,False
2026-05-16,ST004,Delhi,SKU005,Instant Coffee 100g,33,21.55,0,153,33,0,120,12.41,77.07,120,0,6105.0,False
2026-05-16,ST005,Hyderabad,SKU001,Shampoo 340ml,24,23.92,0,169,24,0,145,12.18,83.95,145,0,7896.0,False
2026-05-16,ST005,Hyderabad,SKU002,Bath Soap 100g,31,42.04,0,307,31,0,276,20.5,146.6,276,0,1705.0,False
2026-05-16,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,39,34.71,0,234,39,0,195,20.73,124.88,195,0,8580.0,False
2026-05-16,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,28,29.18,0,194,28,0,166,12.95,100.5,166,0,3500.0,False
2026-05-16,ST005,Hyderabad,SKU005,Instant Coffee 100g,27,21.77,128,152,27,0,125,14.23,79.55,125,0,4995.0,False
2026-05-17,ST001,Chennai,SKU001,Shampoo 340ml,31,33.1,0,133,31,0,102,15.06,114.37,102,245,8669.15,False
2026-05-17,ST001,Chennai,SKU002,Bath Soap 100g,56,47.33,0,244,56,0,188,21.79,163.78,188,0,3080.0,False
2026-05-17,ST001,Chennai,SKU003,Laundry Detergent 1kg,35,35.49,0,169,35,0,134,23.52,129.99,134,0,7700.0,False
2026-05-17,ST001,Chennai,SKU004,Dishwash Liquid 500ml,35,34.19,0,183,35,0,148,19.21,121.79,148,0,4375.0,False
2026-05-17,ST001,Chennai,SKU005,Instant Coffee 100g,30,27.27,0,201,30,0,171,16.44,98.24,171,0,5550.0,False
2026-05-17,ST002,Bengaluru,SKU001,Shampoo 340ml,23,29.04,0,191,23,0,168,16.05,103.18,168,0,7567.0,False
2026-05-17,ST002,Bengaluru,SKU002,Bath Soap 100g,50,51.73,0,259,50,0,209,21.04,176.22,209,0,2750.0,False
2026-05-17,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,33,40.02,0,162,33,0,129,23.05,143.12,129,295,7260.0,False
2026-05-17,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,25,34.59,0,172,25,0,147,18.3,122.07,147,0,3125.0,False
2026-05-17,ST002,Bengaluru,SKU005,Instant Coffee 100g,27,25.48,0,132,27,0,105,17.5,93.95,105,0,4995.0,False
2026-05-17,ST003,Mumbai,SKU001,Shampoo 340ml,33,29.39,0,157,33,0,124,18.3,106.46,124,0,10857.0,False
2026-05-17,ST003,Mumbai,SKU002,Bath Soap 100g,56,51.25,0,330,56,0,274,21.77,175.52,274,0,3080.0,False
2026-05-17,ST003,Mumbai,SKU003,Laundry Detergent 1kg,40,41.63,298,329,40,0,289,23.68,148.58,289,0,8800.0,False
2026-05-17,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,33,33.8,0,238,33,0,205,16.76,118.17,205,0,4125.0,False
2026-05-17,ST003,Mumbai,SKU005,Instant Coffee 100g,30,27.32,0,169,30,0,139,16.93,98.89,139,0,5550.0,False
2026-05-17,ST004,Delhi,SKU001,Shampoo 340ml,28,24.81,0,140,28,0,112,16.3,90.73,112,0,9212.0,False
2026-05-17,ST004,Delhi,SKU002,Bath Soap 100g,48,45.01,0,227,48,0,179,20.92,155.95,179,0,2640.0,False
2026-05-17,ST004,Delhi,SKU003,Laundry Detergent 1kg,33,34.6,0,238,33,0,205,16.21,120.0,205,0,7260.0,False
2026-05-17,ST004,Delhi,SKU004,Dishwash Liquid 500ml,30,31.08,0,180,30,0,150,15.57,108.82,150,0,3750.0,False
2026-05-17,ST004,Delhi,SKU005,Instant Coffee 100g,28,22.74,0,120,28,0,92,13.63,81.84,92,0,5180.0,False
2026-05-17,ST005,Hyderabad,SKU001,Shampoo 340ml,22,23.6,0,145,22,0,123,12.28,83.07,123,0,7238.0,False
2026-05-17,ST005,Hyderabad,SKU002,Bath Soap 100g,42,40.95,0,276,42,0,234,20.88,143.73,234,0,2310.0,False
2026-05-17,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,39,32.5,0,195,39,0,156,20.84,118.33,156,0,8580.0,False
2026-05-17,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,25,27.6,0,166,25,0,141,12.65,95.44,141,0,3125.0,False
2026-05-17,ST005,Hyderabad,SKU005,Instant Coffee 100g,18,22.03,0,125,18,0,107,14.91,81.0,107,0,3330.0,False
2026-05-18,ST001,Chennai,SKU001,Shampoo 340ml,32,25.23,0,102,32,0,70,15.16,90.86,315,0,10001.6,False
2026-05-18,ST001,Chennai,SKU002,Bath Soap 100g,50,43.96,0,188,50,0,138,22.07,153.95,138,324,2750.0,False
2026-05-18,ST001,Chennai,SKU003,Laundry Detergent 1kg,28,33.16,0,134,28,0,106,23.0,122.49,106,249,6160.0,False
